review_id,product_id,review,rating
R56295,987454,"very good product, fully satisfied, same as shown. loved it.",5
R64375,987454,Very nice product,4
R49519,987454,nice product,5
R68407,987454,So nice,4
R55060,987454,Supper 🥰,5
R64631,987454,Looking fabulous❤ Just loved it😍😎🔥,4
R55265,987454,Excellent dress..nice colour and bright..as shown as image..thank u Flipkart...😄😄,5
R15603,987454,Nice....,5
R87005,987454,This is so pretty but it's material very chip.. Plz don't waste money on this...,3
R26673,987454,Same product and dress is awesome,4
R82087,987454,nice product,5
R99450,987454,nice..😍😍😍 I loved it😘 thanku flipkart,5
R32980,987454,NYC products,3
R85462,987454,very nice,5
R51352,987454,"I am more than happy to buy this dress from Flipkart. It was amazingly good, fabric is beyond my imagination, and it fitted so well. If you are looking for a blue dress in reasonable price, then this is it. I don't think we can get this kinda dress in such price somewhere else.",5
R60273,987454,good,5
R55174,987454,It’s very comfortable  I love it,5
R63482,987454,verry good quality and same as image... I'm verrryyy happy .. love you flipkart.. thank you...,5
R24038,987454,Very nyc I love it good quality and very comfortable,5
R10238,987454,Thnx flipkart it's really awsm,5
R45996,987454,nice,4
R32064,987454,Very nice prodect,5
R62259,987454,i give it 3 ***b.cz. quality of the dress material should b improve. its ok,3
R95953,987454,Very nice dress.I did not think that it would be that nice,5
R19149,987454,This dress is very pretty❤🌈🤗,4
R81087,987454,Osm 👌👌👌👌,5
R46567,987454,Good quality and  ComfortableGood service by Flipkart,5
R75964,987454,Dress is very soft and comfort......,5
R53022,987454,Love it ❤️,5
R49361,987454,Very good love this must buy it,5
R92280,987454,Awesome dress same as shown in picture loved it thnx flipkart,4
R44646,987454,Very nice and I am very happy mere bhai ne rakshabanand pr gift diya,5
R21238,987454,Too good... For such less price it's an awesome product,5
R28587,987454,Nice one..,4
R36143,987454,Nice 👌,4
R47712,987454,Vry vry nice product... cloth quality is vry good ... nd d plus point of this product is its attached sleeves nd a tieing belt ...nd vry nice frills also ...really worth of money ... must buy dis product...,5
R54253,987454,Nice,5
R80169,987454,Excellent look.,5
R87108,987454,My sis love this product....giving you a special thanks flipkart ❤️😚,5
R81189,987454,Good product,3
R32879,987454,Nice dress Same as shown,4
R32787,987454,Ok ok pordect,5
R71397,987454,Nyc,5
R87383,987454,Comfortable to wear,5
R42464,987454,Nice dress 👌,5
R35862,439222,Just wow 😘🥰,5
R12885,439222,Very beautiful dress!! with good stuff!!,5
R32647,439222,Look wise super gorgeous but XL size is not actually xl. U have to alter Lil.... otherwise good 👍,4
R34787,439222,Such a superb dress feel like a model 😍❤️,4
R10996,439222,"Osm dress , I love  it",4
R15051,439222,Looks like a dream dress,5
R64696,439222,Amazing dress ❤️ it could be worn in any occasion 💖 i recommend everyone to buy it ✨,5
R73382,439222,Itz just omg ...go for it ...thnk you Flipkart .,5
R40421,439222,Awesome 👍❤️,5
R35997,439222,Nice dress M size it's me perfect 💕I love this 👗 dress,5
R29094,439222,Nice dress M size it's me perfect 💕I love this 👗 dress,5
R34496,439222,Awsm dresss,5
R95004,439222,Nyc i love it❤️,5
R40626,439222,Good product,4
R63158,439222,It's a beautiful dress nd colour is so pretty 😍,5
R53122,439222,This dress is amazing! Without thinking twice just go for it what you expect in this price😍,5
R36564,439222,Beat items ❤❤❤❤❤💥💥💥,5
R70054,439222,Nice dress,5
R89523,439222,I am happy with this product. But sleeve net is little different how show in this picture.,4
R14748,439222,Best in this price range❤️,5
R27371,439222,It was aswm ❤❤❤ 😇😇,5
R99798,439222,It's pretty ❤❤❤❤❤❤❤,5
R75656,439222,Amazing ! Just as shown in the image ! And the fabric is stunning .. no body can give such a quality dress for such price !,5
R58612,439222,Satisfied,4
R86344,439222,"Dress is quite pretty, loved colour should definitely go for this... 😍✨",4
R87846,439222,Nice product,5
R85074,439222,Amezing,4
R47576,439222,Really very nice ☺️ stole my heart,5
R43267,439222,Very good so pretty ❤❤❤❤,5
R24202,439222,Loved it 😌❤️,5
R74778,439222,I loved it,5
R96854,439222,Very nice,5
R77346,439222,Nice,5
R53390,439222,Its good can go for it,4
R71267,439222,Mind blowing bodycon dress....Quality is good...N I really loved it....,5
R16111,439222,Fabulous dress please definitely purchase it.,5
R91786,439222,Awesome dress i love it 😘😘,5
R46665,439222,Quality - 8/10 Colour - 9/10 Price - 10/10,4
R32845,439222,Okay okay type,3
R89132,439222,Good,5
R14034,439222,Its so beautiful dress i like it 🥰,4
R88867,439222,It's Absolutely nice 😊 and fabric is also too good and comfortable 🥰,5
R36279,439222,I like this product,5
R94663,439222,fabric nd dress 💕👌👌,4
R69467,439222,Just wow good product,5
R15106,439222,Beautiful dress 😍🥰same as shown,5
R56568,439222,This is so so good,5
R89576,439222,"So classy, standard and High class dress...Worth of money 🥰🥰my sis loved it",5
R71011,439222,Excellent product!!! Must buyyy!!! Worth of money!! ❤️,5
R93404,439222,Nice,5
R42477,439222,Quality is very good 😊😊😊,5
R70781,439222,Product was nice. Dress is awesome in cheap price,5
R30464,439222,Superb and well quality,5
R11657,439222,Beautiful dress,3
R74186,439222,Thnk you filpcart for the fast delivery and beautiful dress,5
R93095,439222,Same as shown 💗💗💗,5
R84888,439222,Thanku flipkart.... Amazing.. Dress... Worth money... 🥰🥰🥰,5
R29995,439222,Love it,5
R46934,439222,I love it,4
R90573,439222,Loved this dress.. gud fitting. Comfortable stretchable fabric. Color is nice.,5
R97321,439222,It's very good product material and size.. thankyou so much Flipkart... Just go for it....,5
R41556,439222,Very elegant,5
R13682,439222,Amazing dress with good quality ☺️☺️☺️,5
R66855,439222,😍such a price worthy dress,5
R75507,439222,2 good,5
R29529,439222,Very nice product I love it...,5
R44967,439222,Beautiful dress 👗😍😍👌 i love it,5
R57090,439222,It's nice,3
R56718,439222,Super,5
R37756,439222,Awesome dress love it 😍,4
R58504,439222,Too loose dosent fit nicely its net working on it looks worst don’t buy it because you won’t like it,5
R25881,439222,V.good,4
R39929,439222,Nice,5
R50453,439222,very nice quality best,5
R30250,439222,Very nice,5
R93890,439222,I like this,5
R53283,439222,Beautiful dress,5
R23418,439222,nice go for it ...,4
R94384,439222,So beautiful,5
R58079,439222,Beautiful dress,5
R80066,439222,Very nice product 👍😊,5
R33093,439222,Very nice dress,5
R87223,439222,"Amazing dress , I am satisfied.",5
R16001,439222,Nice 👌👌,5
R17431,439222,Very nice ❤️❤️❤️❤️,5
R74987,439222,Beautiful dress 😍,5
R50856,439222,Good 😍😍😍😍😍😘😘😘.,5
R50560,439222,"I can't believe that such a nice dress can be found in this price, I suggest don't think too much, buy it",5
R88394,439222,Mind-blowing dress...soo happy 😊,5
R23940,439222,Very good  dress,5
R35137,439222,Good quality must give a try,4
R70064,439222,Nice dress... Comfortable and pric is also good,4
R78847,439222,Thin fabric,5
R98968,439222,Good product,5
R71278,439222,Good 😊,4
R65694,439222,It's amazing  V nice dress I love it Thank u,4
R99407,439222,Very nice..,5
